video_id,trending_date,title,channel_title,views,likes,dislikes,publish_time,category_id,tags,comments,channel_id,description
nftgibNUlls,26.26.02,멸종 직전 트린의 레전드 라스트 댄스,잡상싱,156320,1201,0,2026-01-11T01:12:58Z,20,[none],37,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 01월 07일 방송본입니다.   편집 : 준호님
2qKKkHaWhqU,26.26.02,4코 3성 주제에 2 VS 9를 하는 이과 형제,잡상싱,269000,1909,0,2026-01-10T11:00:05Z,20,[none],88,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 01월 07일 방송본입니다.   편집 : 광재님
P0uwXE_Rq4w,26.26.02,자운 떡상을 예견한 탐상싱식 쿵쿵따 에코,잡상싱,223264,1651,0,2026-01-09T11:01:00Z,20,[none],180,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 01월 07일 방송본입니다.   편집 : 루넹님
BP4D2GHfW44,26.26.02,돌아온 5코 3성 판기석이,잡상싱,230940,1842,0,2026-01-09T00:00:22Z,20,[none],87,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 01월 06일 녹화본입니다.   편집 : 광재님
aK4NOFsSdwo,26.26.02,3찬템 구미호,잡상싱,461432,4028,0,2026-01-08T21:00:00Z,20,[none],17,UCgT-gb3favw2jQgwxbbwwaA,
txe8nVlzFGo,26.26.02,리롤 없이 3성 비에고를 찍으면 생기는 일,잡상싱,501249,3108,0,2026-01-08T11:01:47Z,20,[none],90,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 01월 04일 방송본입니다.   편집 : 루넹님
boAdXV9qn4s,26.26.02,여명 지평 브록,잡상싱,299593,2821,0,2026-01-08T10:04:48Z,20,[none],30,UCgT-gb3favw2jQgwxbbwwaA,
WMzQU0pYHwM,26.26.02,초패스트 별똥별 소환술,잡상싱,310949,2102,0,2026-01-07T11:01:04Z,20,[none],81,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 31일 방송본입니다.   편집 : 루넹님
8C3jBeP9rCM,26.26.02,기운 받아 가세요2,잡상싱,120489,1501,0,2026-01-07T09:30:06Z,20,[none],16,UCgT-gb3favw2jQgwxbbwwaA,
p6sR9rPAcho,26.26.02,그림자 군주님을 뵙습니다,잡상싱,352891,2551,0,2026-01-06T11:01:37Z,20,[none],182,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 01월 02일 녹화본입니다.   편집 : 준호님
qdKNthk4P3E,26.26.02,희대의 강심장 출격,잡상싱,199229,1296,0,2026-01-05T11:01:39Z,20,[none],110,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 31일 방송본입니다.   편집 : 광재님
PM6ozceNQwg,26.26.02,대바드 분양 시대에서 살아남는 법,잡상싱,227108,1502,0,2026-01-04T11:00:43Z,20,[none],177,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 29일 방송본입니다.   편집 : 광재님
QkBsd_FUJeA,26.26.02,3성 이쉬탈의 왕,잡상싱,404713,2955,0,2026-01-03T11:00:48Z,20,[none],111,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 29일 녹화본입니다.   편집 : 루넹님
tRrxBla_bpU,26.26.02,5코 3성급 믹서기,잡상싱,973645,16006,0,2026-01-03T03:03:54Z,20,[none],125,UCgT-gb3favw2jQgwxbbwwaA,
L5XvCG5A19U,26.26.02,개빡치는 공룡들을 멸종 시킬 이과 형제 출동,잡상싱,202106,1591,0,2026-01-02T23:00:25Z,20,[none],61,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 30일 방송본입니다.   편집 : 준호님
8sy9Y1EBZdc,26.26.02,여명 짱룡,잡상싱,448543,4399,0,2026-01-02T16:55:23Z,20,[none],55,UCgT-gb3favw2jQgwxbbwwaA,
FXOPNtRyHwI,26.26.02,당신은 클릭하십니까?,잡상싱,339175,2061,0,2026-01-02T11:00:22Z,20,[none],65,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 27일 방송본입니다.   편집 : 준호님
wWeI5-MZuLM,26.26.02,쌀쉬탈로 만들어낸 괴물 트린다미어,잡상싱,217322,1471,0,2026-01-01T23:30:20Z,20,[none],57,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 19일 방송본입니다.   편집 : 준호님
gdf2vTKGDjI,26.26.02,전설의 3찬템 구미호 출현,잡상싱,374497,4185,0,2026-01-01T11:01:13Z,20,[none],195,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 28일 방송본입니다.   편집 : 광재님
9Etl3EQhThs,26.26.02,레전드 800스택 보상 등장,잡상싱,278030,1901,0,2025-12-31T11:00:16Z,20,[none],168,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 27일 방송본입니다.   편집 : 광재님
84ljVoMHAcA,26.26.02,보는 맛은 역시 추팔,잡상싱,1303058,16562,0,2025-12-31T05:40:05Z,20,[none],66,UCgT-gb3favw2jQgwxbbwwaA,
u4CPtzmeAFc,26.26.02,??? : 에라 모르겠다 억빠해주세요 승천 슛! 으앜아키앜ㅌ이;ㅏㅋㅌ;임ㄴㅇ,잡상싱,223135,1594,0,2025-12-30T11:01:41Z,20,[none],112,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 25일 방송본입니다.   편집 : 루넹님
v_nonFNKZYo,26.26.02,초날먹 이쉬탈,잡상싱,374192,5765,0,2025-12-30T09:54:58Z,20,[none],101,UCgT-gb3favw2jQgwxbbwwaA,
qgee0I2Oo_k,26.26.02,4코 3성 주제에 1vs 9 가되는 미친 믹서기 등장,잡상싱,305962,2672,0,2025-12-29T11:01:37Z,20,[none],218,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 25일 방송본입니다.   편집 : 준호님
u3KFVp3SH24,26.26.02,참는 자에다 바드까지 섞으면 생기는 일,잡상싱,281334,1853,0,2025-12-28T11:01:42Z,20,[none],102,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 24일 녹화본입니다.   편집 : 루넹님
utgr-mBiAOw,26.26.02,이쉬탈의 왕이시여..,잡상싱,381378,2560,0,2025-12-27T11:01:46Z,20,[none],118,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 23일 방송본입니다.   편집 : 아리님
yXNI9NTvYYs,26.26.02,승아내식 똥마시아로 살아남는 법,잡상싱,209753,1525,0,2025-12-26T11:02:02Z,20,[none],90,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 18일 방송본입니다.   편집 : 광재님
X4EZ3k64-OQ,26.26.02,극악의 난이도 3다르킨,잡상싱,755984,9559,0,2025-12-26T04:28:33Z,20,[none],214,UCgT-gb3favw2jQgwxbbwwaA,
_MQ0N3_5mj4,26.26.02,프리즘 시너지보다 어려운 3다르킨 성공 ㄷㄷ,잡상싱,498857,3833,0,2025-12-25T11:01:10Z,20,[none],181,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 23일 방송본입니다.   편집 : 루넹님
tk909ckkFBI,26.26.02,공룡 박사들이 개발해낸 3성 자르반 공룡덱,잡상싱,284320,1758,0,2025-12-24T11:01:54Z,20,[none],173,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 23일 녹화본입니다.   편집 : 루넹님
rAS0hb_xfOs,26.26.02,도박 시너지 그 이상,잡상싱,219747,1614,0,2025-12-24T08:52:38Z,20,[none],22,UCgT-gb3favw2jQgwxbbwwaA,
r_A-7skJ-3Y,26.26.02,쥬라기 시대가 왔습니다,잡상싱,134723,929,0,2025-12-24T01:01:19Z,20,[none],134,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 19일 방송본입니다.   편집 : 광재님
bU6fYm7qz00,26.26.02,한 방에 세상을 멸망시키는 여명 공룡,잡상싱,198903,1419,0,2025-12-23T11:08:26Z,20,[none],121,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 18일 방송본입니다.   편집 : 광재님
5PqtFhToq3Y,26.26.02,온 세상이 그웬이여,잡상싱,276759,2023,0,2025-12-22T11:00:16Z,20,[none],211,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 19일 방송본입니다.   편집 : 준호님
FM4ZfrMK3x4,26.26.02,술식 전개,잡상싱,288720,2083,0,2025-12-22T01:00:30Z,20,[none],77,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 17일 방송본입니다.   편집 : 루넹님
SUhadv7oW9g,26.26.02,10레벨 밀어주는 미친 2코 기물 발견,잡상싱,199365,1323,0,2025-12-21T14:59:46Z,20,[none],64,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 16일 방송본입니다.   편집 : 준호님
1w-gM6B7raM,26.26.02,초거대 사슬,잡상싱,688796,7186,0,2025-12-21T04:00:03Z,20,[none],43,UCgT-gb3favw2jQgwxbbwwaA,
b5lHn6aXs5k,26.26.02,대쌀먹 시즌에서 살아남는 법,잡상싱,185928,1166,0,2025-12-20T11:01:12Z,20,[none],63,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 16일 방송본입니다.   편집 : 광재님
W1_HmRWpdrU,26.26.02,11데마시아 프리즘,잡상싱,313405,3483,0,2025-12-20T07:00:29Z,20,[none],68,UCgT-gb3favw2jQgwxbbwwaA,
m6U9QT3aGJ8,26.26.02,남자들은 절대 못 참는 낭만의 기물,잡상싱,409744,2745,0,2025-12-20T01:01:09Z,20,[none],155,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 17일 방송본입니다.   편집 : 광재님
l9vkaEpFSfQ,26.26.02,전문가들조차 그의 심리를 파악할 수 없다,잡상싱,5208320,69332,0,2025-12-19T16:20:24Z,20,[none],384,UCgT-gb3favw2jQgwxbbwwaA,
y24H2stbcZI,26.26.02,아리가 보증서주는 도박덱 ㅋㅋㅋㅋ,잡상싱,179486,1162,0,2025-12-19T11:01:56Z,20,[none],55,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 13일 방송본입니다.   편집 : 루넹님
0DvMtqw6R2o,26.26.02,대깨 데마시아 장인 승아내 초대석,잡상싱,407802,3190,0,2025-12-19T01:25:54Z,20,[none],165,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 15일 방송본입니다.   편집 : 루넹님
Jw8WK03J-p8,26.26.02,자라나는 4성 아타칸 ㄷㄷ,잡상싱,266463,1610,0,2025-12-18T11:21:31Z,20,[none],88,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 14일 방송본입니다.   편집 : 광재님
aVSmYUkQBBs,26.26.02,그러게 목을 쳤어야지 ㅅㄹㄹㄹㄹㄹ,잡상싱,574054,3210,0,2025-12-18T01:16:21Z,20,[none],124,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 15일 방송본입니다.   편집 : 준호님
RZq3-ZtNBvA,26.26.02,아무도 6필트오버를 안 해서 몰랐던 기능으로 5코 3성 찍은 놈,잡상싱,350706,2214,0,2025-12-17T11:31:45Z,20,[none],150,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 15일 방송본입니다.   편집 : 광재님
MiN260tiBjM,26.26.02,해설진들도 경악한 도박 인간의 미친 보법,잡상싱,1324008,9548,0,2025-12-16T11:00:50Z,20,[none],363,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 11일 방송본입니다.   편집 : 준호님
m8uXoPS9JeE,26.26.02,드디어 뽑은 해금 기물 5코 3성,잡상싱,255957,1719,0,2025-12-15T11:01:25Z,20,[none],153,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 11일 방송본입니다.   편집 : 광재님
4JLngvUZLoo,26.26.02,도박 중독자 전용 증강체,잡상싱,219283,1518,0,2025-12-14T11:00:10Z,20,[none],61,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 11일 방송본입니다.   편집 : 루넹님
yPHg1wTbsmU,26.26.02,쌀먹의 신,잡상싱,123511,944,0,2025-12-13T15:01:44Z,20,[none],18,UCgT-gb3favw2jQgwxbbwwaA,
pn5D3lIg4jA,26.26.02,5코 3성 당하기;;,잡상싱,428315,2581,0,2025-12-13T11:01:40Z,20,[none],60,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 06일 방송본입니다.   편집 : 준호님
wfLsRVLM18g,26.26.02,무한 에어본 지평선,잡상싱,115875,916,0,2025-12-12T21:09:22Z,20,[none],16,UCgT-gb3favw2jQgwxbbwwaA,
le-EgHqIXdA,26.26.02,요들 팔아서 5코 3성 찍은놈,잡상싱,312492,1815,0,2025-12-12T11:01:30Z,20,[none],80,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 07일 방송본입니다.   편집 : 광재님
2ymtd5bk7Gg,26.26.02,그날 인류는 떠올렸다..,잡상싱,255980,1785,0,2025-12-12T02:40:51Z,20,[none],108,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 05일 녹화본입니다.   편집 : 루넹님
n98ENOmXoPA,26.26.02,숨만 쉬어도 추팔이 쌓이는 2연 그랩 쓰레쉬 ㄷㄷ,잡상싱,161301,1117,0,2025-12-11T11:01:36Z,20,[none],76,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 06일 방송본입니다.   편집 : 광재님
op1zB5mfrSA,26.26.02,볼황 전용템 2개의 위력 ㄷㄷ,잡상싱,208898,1435,0,2025-12-11T05:27:43Z,20,[none],87,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 05일 녹화본입니다.   편집 : 준호님
5nz15N3Xe2o,26.26.02,정신 1도 없는 프리즘 시너지,잡상싱,416439,3385,0,2025-12-10T12:26:43Z,20,[none],31,UCgT-gb3favw2jQgwxbbwwaA,
5k4RoaPLuww,26.26.02,레전드 썬더 골렘 발생,잡상싱,207902,1450,0,2025-12-10T11:00:25Z,20,[none],55,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 03일 방송본입니다.   편집 : 루넹님
L61DQZFCBeo,26.26.02,영증 럼블의 명멸 레이저 발사,잡상싱,277475,1622,0,2025-12-09T11:00:40Z,20,[none],113,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 일 방송본입니다.   편집 : 광재님
xRmpsUmU88Y,26.26.02,쀼 3성,잡상싱,214158,2072,0,2025-12-09T04:22:12Z,20,[none],14,UCgT-gb3favw2jQgwxbbwwaA,
RRVIesdrXDk,26.26.02,데마시아를 위하여!!!!!!!!!!,잡상싱,595496,3562,0,2025-12-08T11:00:51Z,20,[none],151,UCgT-gb3favw2jQgwxbbwwaA,네이버팬카페 / https://cafe.naver.com/winupsing 비즈니스문의 / mg.winupsing@gmail.com   치지직 / https://chzzk.naver.com/0d07b24955a31b1aad207a9d696e7619 승상싱 / https://www.youtube.com/@%EC%8A%B9%EC%83%81%EC%8B%B1 인스타 / https://www.instagram.com/winup_sing  *25년 12월 03일 방송본입니다.   편집 : 준호님
